nodeID,parentID,fullPath,flag
3120,,In-Market > Autos > Makes & Models > Ford > Fairlane, y 
5374,,In-Market > Autos > Makes & Models > Ford > Fairmont, y 
3125,,In-Market > Autos > Makes & Models > Ford > Falcon, y 
109613,,In-Market > Autos > Makes & Models > Ford > Festiva, y 
32028,,In-Market > Autos > Makes & Models > Ford > Fiesta, y 
2411,,In-Market > Autos > Makes & Models > Ford > Five Hundred, y 
604,,In-Market > Autos > Makes & Models > Ford > Flex, y 
605,,In-Market > Autos > Makes & Models > Ford > Focus, y 
372418,,In-Market > Autos > Makes & Models > Ford > Focus Electric, y 
3085,,In-Market > Autos > Makes & Models > Ford > Freestar, y 
2187,,In-Market > Autos > Makes & Models > Ford > Freestyle, y 
606,,In-Market > Autos > Makes & Models > Ford > Fusion, y 
149876,,In-Market > Autos > Makes & Models > Ford > Fusion Hybrid, y 
135912,,In-Market > Autos > Makes & Models > Ford > Galaxy, y 
2758,,In-Market > Autos > Makes & Models > Ford > Granada, y 
2759,,In-Market > Autos > Makes & Models > Ford > GT, y 
108618,,In-Market > Autos > Makes & Models > Ford > Ka, y 
108586,,In-Market > Autos > Makes & Models > Ford > Kuga, y 
44361,,In-Market > Autos > Makes & Models > Ford > Laser, y 
2760,,In-Market > Autos > Makes & Models > Ford > LTD, y 
123960,,In-Market > Autos > Makes & Models > Ford > Mondeo, y 
607,,In-Market > Autos > Makes & Models > Ford > Mustang, y 
372417,,In-Market > Autos > Makes & Models > Ford > Police Interceptor, y 
372419,,In-Market > Autos > Makes & Models > Ford > Police Interceptor Utility, y 
2762,,In-Market > Autos > Makes & Models > Ford > Probe, y 
608,,In-Market > Autos > Makes & Models > Ford > Ranger, y 
124063,,In-Market > Autos > Makes & Models > Ford > S-Max, y 
610,,In-Market > Autos > Makes & Models > Ford > Taurus, y 
611,,In-Market > Autos > Makes & Models > Ford > Taurus X, y 
43925,,In-Market > Autos > Makes & Models > Ford > Territory, y 
2413,,In-Market > Autos > Makes & Models > Ford > Thunderbird, y 
123992,,In-Market > Autos > Makes & Models > Ford > Tourneo, y 
372420,,In-Market > Autos > Makes & Models > Ford > Transit, y 
67968,,In-Market > Autos > Makes & Models > Ford > Transit Connect, y 
74276,,In-Market > Autos > Makes & Models > Ford > Windstar, y 
372421,,In-Market > Autos > Makes & Models > Ford > ZX2, y 
11066,,In-Market > Autos > Makes & Models > Freightliner, y 
11067,,In-Market > Autos > Makes & Models > Freightliner > Sprinter, y 
2160,,In-Market > Autos > Makes & Models > Geo, y 
2188,,In-Market > Autos > Makes & Models > Geo > Metro, y 
3535,,In-Market > Autos > Makes & Models > Geo > Prizm, y 
3423,,In-Market > Autos > Makes & Models > Geo > Tracker, y 
219,,In-Market > Autos > Makes & Models > GMC, y 
638,,In-Market > Autos > Makes & Models > GMC > Acadia, y 
133559,,In-Market > Autos > Makes & Models > GMC > C/K, y 
3538,,In-Market > Autos > Makes & Models > GMC > C/K > 1500, y 
7475,,In-Market > Autos > Makes & Models > GMC > C/K > 2500, y 
7476,,In-Market > Autos > Makes & Models > GMC > C/K > 3500, y 
639,,In-Market > Autos > Makes & Models > GMC > Canyon, y 
640,,In-Market > Autos > Makes & Models > GMC > Envoy, y 
375412,,In-Market > Autos > Makes & Models > GMC > Envoy XL, y 
375413,,In-Market > Autos > Makes & Models > GMC > Envoy XUV, y 
2765,,In-Market > Autos > Makes & Models > GMC > G-Series Van, y 
2766,,In-Market > Autos > Makes & Models > GMC > Jimmy, y 
372578,,In-Market > Autos > Makes & Models > GMC > S-15, y 
2767,,In-Market > Autos > Makes & Models > GMC > Safari, y 
641,,In-Market > Autos > Makes & Models > GMC > Savana, y 
2215,,In-Market > Autos > Makes & Models > GMC > Sierra, y 
642,,In-Market > Autos > Makes & Models > GMC > Sierra > 1500, y 
73455,,In-Market > Autos > Makes & Models > GMC > Sierra > 2500, y 
73456,,In-Market > Autos > Makes & Models > GMC > Sierra > 3500, y 
2768,,In-Market > Autos > Makes & Models > GMC > Sonoma, y 
2769,,In-Market > Autos > Makes & Models > GMC > Suburban, y 
372579,,In-Market > Autos > Makes & Models > GMC > T-15, y 
14571,,In-Market > Autos > Makes & Models > GMC > Terrain, y 
108622,,In-Market > Autos > Makes & Models > GMC > Topkick, y 
2282,,In-Market > Autos > Makes & Models > GMC > Yukon, y 
372580,,In-Market > Autos > Makes & Models > GMC > Yukon Hybrid, y 
103592,,In-Market > Autos > Makes & Models > GMC > Yukon XL, y 
37205,,In-Market > Autos > Makes & Models > Holden, y 
40496,,In-Market > Autos > Makes & Models > Holden > Astra, y 
44370,,In-Market > Autos > Makes & Models > Holden > Barina, y 
40497,,In-Market > Autos > Makes & Models > Holden > Commodore, y 
40488,,In-Market > Autos > Makes & Models > Holden > Monaro, y 
44373,,In-Market > Autos > Makes & Models > Holden > Rodeo, y 
40485,,In-Market > Autos > Makes & Models > Holden > Ute, y 
49567,,In-Market > Autos > Makes & Models > Holden > VQ Statesmen, y 
220,,In-Market > Autos > Makes & Models > Honda, y 
662,,In-Market > Autos > Makes & Models > Honda > Accord, y 
372859,,In-Market > Autos > Makes & Models > Honda > Accord Hybrid, y 
664,,In-Market > Autos > Makes & Models > Honda > Civic, y 
372860,,In-Market > Autos > Makes & Models > Honda > Civic Hybrid, y 
666,,In-Market > Autos > Makes & Models > Honda > CR-V, y 
103593,,In-Market > Autos > Makes & Models > Honda > CR-Z, y 
24166,,In-Market > Autos > Makes & Models > Honda > Crosstour, y 
667,,In-Market > Autos > Makes & Models > Honda > Element, y 
668,,In-Market > Autos > Makes & Models > Honda > Fit/Jazz, y 
372861,,In-Market > Autos > Makes & Models > Honda > Fit/Jazz EV, y 
135919,,In-Market > Autos > Makes & Models > Honda > FR-V, y 
124071,,In-Market > Autos > Makes & Models > Honda > HR-V, y 
2189,,In-Market > Autos > Makes & Models > Honda > Insight, y 
123354,,In-Market > Autos > Makes & Models > Honda > Legend, y 
669,,In-Market > Autos > Makes & Models > Honda > Odyssey, y 
2774,,In-Market > Autos > Makes & Models > Honda > Passport, y 
670,,In-Market > Autos > Makes & Models > Honda > Pilot, y 
2489,,In-Market > Autos > Makes & Models > Honda > Prelude, y 
671,,In-Market > Autos > Makes & Models > Honda > Ridgeline, y 
672,,In-Market > Autos > Makes & Models > Honda > S2000, y 
135920,,In-Market > Autos > Makes & Models > Honda > Stream, y 
3639,,In-Market > Autos > Makes & Models > Hummer, y 
7039,,In-Market > Autos > Makes & Models > Hummer > H1, y 
3681,,In-Market > Autos > Makes & Models > Hummer > H2, y 
4688,,In-Market > Autos > Makes & Models > Hummer > H3, y 
7452,,In-Market > Autos > Makes & Models > Hummer > H3T, y 
221,,In-Market > Autos > Makes & Models > Hyundai, y 
692,,In-Market > Autos > Makes & Models > Hyundai > Accent, y 
123776,,In-Market > Autos > Makes & Models > Hyundai > Atos, y 
693,,In-Market > Autos > Makes & Models > Hyundai > Azera, y 
135921,,In-Market > Autos > Makes & Models > Hyundai > Coupe, y 
694,,In-Market > Autos > Makes & Models > Hyundai > Elantra, y 
103599,,In-Market > Autos > Makes & Models > Hyundai > Elantra Touring, y 
14575,,In-Market > Autos > Makes & Models > Hyundai > Entourage, y 
103600,,In-Market > Autos > Makes & Models > Hyundai > Equus, y 
2775,,In-Market > Autos > Makes & Models > Hyundai > Excel, y 
7487,,In-Market > Autos > Makes & Models > Hyundai > Genesis, y 
123355,,In-Market > Autos > Makes & Models > Hyundai > Getz, y 
123994,,In-Market > Autos > Makes & Models > Hyundai > H-200, y 
135983,,In-Market > Autos > Makes & Models > Hyundai > H-300, y 
123961,,In-Market > Autos > Makes & Models > Hyundai > i10, y 
123996,,In-Market > Autos > Makes & Models > Hyundai > i20, y 
123962,,In-Market > Autos > Makes & Models > Hyundai > i30, y 
123998,,In-Market > Autos > Makes & Models > Hyundai > Matrix, y 
696,,In-Market > Autos > Makes & Models > Hyundai > Santa Fe, y 
375414,,In-Market > Autos > Makes & Models > Hyundai > Santa Fe Sport, y 
123356,,In-Market > Autos > Makes & Models > Hyundai > Scoupe, y 
697,,In-Market > Autos > Makes & Models > Hyundai > Sonata, y 
4690,,In-Market > Autos > Makes & Models > Hyundai > Tiburon, y 
124072,,In-Market > Autos > Makes & Models > Hyundai > Trajet, y 
699,,In-Market > Autos > Makes & Models > Hyundai > Tucson, y 
107957,,In-Market > Autos > Makes & Models > Hyundai > Veloster, y 
700,,In-Market > Autos > Makes & Models > Hyundai > Veracruz, y 
135392,,In-Market > Autos > Makes & Models > Hyundai > XG300, y 
135393,,In-Market > Autos > Makes & Models > Hyundai > XG350, y 
222,,In-Market > Autos > Makes & Models > Infiniti, y 
3539,,In-Market > Autos > Makes & Models > Infiniti > EX-Series, y 
11566,,In-Market > Autos > Makes & Models > Infiniti > EX-Series > EX35 , y 
372863,,In-Market > Autos > Makes & Models > Infiniti > EX-Series > EX37, y 
2417,,In-Market > Autos > Makes & Models > Infiniti > FX-Series, y 
712,,In-Market > Autos > Makes & Models > Infiniti > FX-Series > FX35, y 
372864,,In-Market > Autos > Makes & Models > Infiniti > FX-Series > FX37, y 
713,,In-Market > Autos > Makes & Models > Infiniti > FX-Series > FX45, y 
2778,,In-Market > Autos > Makes & Models > Infiniti > FX-Series > FX50, y 
2418,,In-Market > Autos > Makes & Models > Infiniti > G-Series, y 
6981,,In-Market > Autos > Makes & Models > Infiniti > G-Series > G20, y 
103605,,In-Market > Autos > Makes & Models > Infiniti > G-Series > G25, y 
3634,,In-Market > Autos > Makes & Models > Infiniti > G-Series > G35, y 
716,,In-Market > Autos > Makes & Models > Infiniti > G-Series > G37, y 
2492,,In-Market > Autos > Makes & Models > Infiniti > I-Series, y 
133059,,In-Market > Autos > Makes & Models > Infiniti > I-Series > I30, y 
133060,,In-Market > Autos > Makes & Models > Infiniti > I-Series > I35, y 
133544,,In-Market > Autos > Makes & Models > Infiniti > J-Series, y 
2781,,In-Market > Autos > Makes & Models > Infiniti > J-Series > J30, y 
372862,,In-Market > Autos > Makes & Models > Infiniti > JX-Series, y 
372865,,In-Market > Autos > Makes & Models > Infiniti > JX-Series > JX35, y 
2419,,In-Market > Autos > Makes & Models > Infiniti > M-Series, y 
717,,In-Market > Autos > Makes & Models > Infiniti > M-Series > M35, y 
376335,,In-Market > Autos > Makes & Models > Infiniti > M-Series > M35h, y 
103602,,In-Market > Autos > Makes & Models > Infiniti > M-Series > M37, y 
719,,In-Market > Autos > Makes & Models > Infiniti > M-Series > M45, y 
103603,,In-Market > Autos > Makes & Models > Infiniti > M-Series > M56, y 
2420,,In-Market > Autos > Makes & Models > Infiniti > Q-Series, y 
372161,,In-Market > Autos > Makes & Models > Infiniti > Q-Series > Q40, y 
2783,,In-Market > Autos > Makes & Models > Infiniti > Q-Series > Q45, y 
372149,,In-Market > Autos > Makes & Models > Infiniti > Q-Series > Q50, y 
372157,,In-Market > Autos > Makes & Models > Infiniti > Q-Series > Q50 Hybrid, y 
372150,,In-Market > Autos > Makes & Models > Infiniti > Q-Series > Q60, y 
372151,,In-Market > Autos > Makes & Models > Infiniti > Q-Series > Q70, y 
372162,,In-Market > Autos > Makes & Models > Infiniti > Q-Series > Q70 Hybrid, y 
2421,,In-Market > Autos > Makes & Models > Infiniti > QX-Series, y 
2784,,In-Market > Autos > Makes & Models > Infiniti > QX-Series > QX4, y 
372152,,In-Market > Autos > Makes & Models > Infiniti > QX-Series > QX50, y 
721,,In-Market > Autos > Makes & Models > Infiniti > QX-Series > QX56, y 
372153,,In-Market > Autos > Makes & Models > Infiniti > QX-Series > QX60, y 
372160,,In-Market > Autos > Makes & Models > Infiniti > QX-Series > QX60 Hybrid, y 
372154,,In-Market > Autos > Makes & Models > Infiniti > QX-Series > QX70, y 
372155,,In-Market > Autos > Makes & Models > Infiniti > QX-Series > QX80, y 
3651,,In-Market > Autos > Makes & Models > Isuzu, y 
2494,,In-Market > Autos > Makes & Models > Isuzu > Amigo, y 
753,,In-Market > Autos > Makes & Models > Isuzu > Ascender, y 
2789,,In-Market > Autos > Makes & Models > Isuzu > Aska, y 
2790,,In-Market > Autos > Makes & Models > Isuzu > Axiom, y 
2785,,In-Market > Autos > Makes & Models > Isuzu > D-Max, y 
43926,,In-Market > Autos > Makes & Models > Isuzu > Gemini, y 
2794,,In-Market > Autos > Makes & Models > Isuzu > Hombre, y 
2795,,In-Market > Autos > Makes & Models > Isuzu > i-Series, y 
2796,,In-Market > Autos > Makes & Models > Isuzu > Oasis, y 
2208,,In-Market > Autos > Makes & Models > Isuzu > Rodeo, y 
2793,,In-Market > Autos > Makes & Models > Isuzu > Stylus, y 
2799,,In-Market > Autos > Makes & Models > Isuzu > Trooper, y 
2496,,In-Market > Autos > Makes & Models > Isuzu > Vehicross, y 
224,,In-Market > Autos > Makes & Models > Jaguar, y 
372866,,In-Market > Autos > Makes & Models > Jaguar > F-Type, y 
759,,In-Market > Autos > Makes & Models > Jaguar > S-Type, y 
12619,,In-Market > Autos > Makes & Models > Jaguar > Vanden Plas, y 
764,,In-Market > Autos > Makes & Models > Jaguar > X-Type, y 
372867,,In-Market > Autos > Makes & Models > Jaguar > XE, y 
760,,In-Market > Autos > Makes & Models > Jaguar > XF, y 
761,,In-Market > Autos > Makes & Models > Jaguar > XJ, y 
2584,,In-Market > Autos > Makes & Models > Jaguar > XK, y 
225,,In-Market > Autos > Makes & Models > Jeep, y 
2206,,In-Market > Autos > Makes & Models > Jeep > Cherokee, y 
1102,,In-Market > Autos > Makes & Models > Jeep > Commander, y 
1103,,In-Market > Autos > Makes & Models > Jeep > Compass, y 
1104,,In-Market > Autos > Makes & Models > Jeep > Grand Cherokee, y 
1105,,In-Market > Autos > Makes & Models > Jeep > Liberty, y 
1106,,In-Market > Autos > Makes & Models > Jeep > Patriot, y 
372868,,In-Market > Autos > Makes & Models > Jeep > Renegade, y 
372869,,In-Market > Autos > Makes & Models > Jeep > TJ, y 
739,,In-Market > Autos > Makes & Models > Jeep > Wrangler, y 
226,,In-Market > Autos > Makes & Models > Kia, y 
774,,In-Market > Autos > Makes & Models > Kia > Amanti, y 
3428,,In-Market > Autos > Makes & Models > Kia > Borrego, y 
73376,,In-Market > Autos > Makes & Models > Kia > Cadenza, y 
135982,,In-Market > Autos > Makes & Models > Kia > Carens, y 
135981,,In-Market > Autos > Makes & Models > Kia > Carnival, y 
123358,,In-Market > Autos > Makes & Models > Kia > Cee'd, y 
135980,,In-Market > Autos > Makes & Models > Kia > Cerato, y 
12607,,In-Market > Autos > Makes & Models > Kia > Forte, y 
13175,,In-Market > Autos > Makes & Models > Kia > Forte Koup, y 
135979,,In-Market > Autos > Makes & Models > Kia > Joice, y 
372871,,In-Market > Autos > Makes & Models > Kia > K9000, y 
775,,In-Market > Autos > Makes & Models > Kia > Optima, y 
162605,,In-Market > Autos > Makes & Models > Kia > Optima Hybrid, y 
123359,,In-Market > Autos > Makes & Models > Kia > Picanto, y 
124000,,In-Market > Autos > Makes & Models > Kia > Pride, y 
776,,In-Market > Autos > Makes & Models > Kia > Rio, y 
777,,In-Market > Autos > Makes & Models > Kia > Rio5, y 
778,,In-Market > Autos > Makes & Models > Kia > Rondo, y 
779,,In-Market > Autos > Makes & Models > Kia > Sedona, y 
3058,,In-Market > Autos > Makes & Models > Kia > Sephia, y 
780,,In-Market > Autos > Makes & Models > Kia > Sorento, y 
2422,,In-Market > Autos > Makes & Models > Kia > Soul, y 
372872,,In-Market > Autos > Makes & Models > Kia > Soul EV, y 
4822,,In-Market > Autos > Makes & Models > Kia > Spectra, y 
783,,In-Market > Autos > Makes & Models > Kia > Sportage, y 
135978,,In-Market > Autos > Makes & Models > Kia > Venga, y 
123777,,In-Market > Autos > Makes & Models > Lada, y 
135977,,In-Market > Autos > Makes & Models > Lada > Niva, y 
3418,,In-Market > Autos > Makes & Models > Lancia, y 
11572,,In-Market > Autos > Makes & Models > Lancia > Delta, y 
124001,,In-Market > Autos > Makes & Models > Lancia > Lybra, y 
11574,,In-Market > Autos > Makes & Models > Lancia > Musa, y 
11575,,In-Market > Autos > Makes & Models > Lancia > Phedra, y 
123778,,In-Market > Autos > Makes & Models > Lancia > Thesis, y 
11573,,In-Market > Autos > Makes & Models > Lancia > Ypsilon, y 
227,,In-Market > Autos > Makes & Models > Land Rover, y 
73381,,In-Market > Autos > Makes & Models > Land Rover > Defender, y 
73431,,In-Market > Autos > Makes & Models > Land Rover > Discovery, y 
373302,,In-Market > Autos > Makes & Models > Land Rover > Discovery Sport, y 
2220,,In-Market > Autos > Makes & Models > Land Rover > Freelander, y 
794,,In-Market > Autos > Makes & Models > Land Rover > LR2, y 
2218,,In-Market > Autos > Makes & Models > Land Rover > LR3, y 
17623,,In-Market > Autos > Makes & Models > Land Rover > LR4, y 
796,,In-Market > Autos > Makes & Models > Land Rover > Range Rover, y 
797,,In-Market > Autos > Makes & Models > Land Rover > Range Rover Sport, y 
228,,In-Market > Autos > Makes & Models > Lexus, y 
133370,,In-Market > Autos > Makes & Models > Lexus > CT, y 
103613,,In-Market > Autos > Makes & Models > Lexus > CT > CT 200h, y 
2427,,In-Market > Autos > Makes & Models > Lexus > ES, y 
3430,,In-Market > Autos > Makes & Models > Lexus > ES > ES 300, y 
373318,,In-Market > Autos > Makes & Models > Lexus > ES > ES 300h, y 
133371,,In-Market > Autos > Makes & Models > Lexus > ES > ES 330, y 
802,,In-Market > Autos > Makes & Models > Lexus > ES > ES 350, y 
2162,,In-Market > Autos > Makes & Models > Lexus > GS, y 
3431,,In-Market > Autos > Makes & Models > Lexus > GS > GS 300, y 
803,,In-Market > Autos > Makes & Models > Lexus > GS > GS 350, y 
7053,,In-Market > Autos > Makes & Models > Lexus > GS > GS 400, y 
3433,,In-Market > Autos > Makes & Models > Lexus > GS > GS 430, y 
108858,,In-Market > Autos > Makes & Models > Lexus > GS > GS 450h, y 
805,,In-Market > Autos > Makes & Models > Lexus > GS > GS 460, y 
2428,,In-Market > Autos > Makes & Models > Lexus > GX, y 
103615,,In-Market > Autos > Makes & Models > Lexus > GX > GX 460, y 
9280,,In-Market > Autos > Makes & Models > Lexus > GX > GX 470, y 
22919,,In-Market > Autos > Makes & Models > Lexus > HS, y 
22920,,In-Market > Autos > Makes & Models > Lexus > HS > HS 250h, y 
2164,,In-Market > Autos > Makes & Models > Lexus > IS, y 
807,,In-Market > Autos > Makes & Models > Lexus > IS > IS 250, y 
135397,,In-Market > Autos > Makes & Models > Lexus > IS > IS 300, y 
808,,In-Market > Autos > Makes & Models > Lexus > IS > IS 350, y 
